counterparty_id,date,sanctions_signal,media_signal,transaction_signal,kyc_signal,composite_risk_score,deterioration_pattern
CP-SYN-002,2025-12-10,0.0497,0.1538,0.0566,0.3228,0.118,baseline
CP-SYN-002,2025-12-11,0.0585,0.214,0.1175,0.1771,0.127,baseline
CP-SYN-002,2025-12-12,0.0308,0.1739,0.0973,0.399,0.1351,baseline
CP-SYN-002,2025-12-13,0.0282,0.1378,0.1744,0.3158,0.128,baseline
CP-SYN-002,2025-12-14,0.0081,0.1751,0.0382,0.1863,0.0826,baseline
CP-SYN-002,2025-12-15,0.01,0.1363,0.203,0.401,0.1388,baseline
CP-SYN-002,2025-12-16,0.0915,0.287,0.0933,0.3403,0.178,baseline
CP-SYN-002,2025-12-17,0.0531,0.1146,0.0419,0.39,0.1168,baseline
CP-SYN-002,2025-12-18,0.0134,0.2161,0.1326,0.3753,0.1422,baseline
CP-SYN-002,2025-12-19,0.0611,0.1039,0.127,0.2862,0.1187,baseline
CP-SYN-002,2025-12-20,0.0207,0.0409,0.1226,0.1448,0.0647,baseline
CP-SYN-002,2025-12-21,0.0,0.3398,0.0399,0.258,0.1316,baseline
CP-SYN-002,2025-12-22,0.0522,0.2056,0.049,0.2292,0.1164,baseline
CP-SYN-002,2025-12-23,0.0742,0.1777,0.0988,0.0837,0.1064,baseline
CP-SYN-002,2025-12-24,0.0328,0.2686,0.0635,0.2048,0.1237,baseline
CP-SYN-002,2025-12-25,0.0612,0.2479,0.1167,0.2434,0.1463,baseline
CP-SYN-002,2025-12-26,0.0725,0.3303,0.1585,0.1437,0.1648,baseline
CP-SYN-002,2025-12-27,0.1379,0.094,0.0387,0.3304,0.1359,baseline
CP-SYN-002,2025-12-28,0.0472,0.2289,0.1656,0.3931,0.1682,baseline
CP-SYN-002,2025-12-29,0.0232,0.2058,0.1506,0.4053,0.1516,baseline
CP-SYN-002,2025-12-30,0.0837,0.2654,0.1354,0.2486,0.1642,baseline
CP-SYN-002,2025-12-31,0.0105,0.2338,0.0773,0.4245,0.1418,baseline
CP-SYN-002,2026-01-01,0.0238,0.1695,0.0786,0.3967,0.1271,baseline
CP-SYN-002,2026-01-02,0.0725,0.2018,0.1146,0.4615,0.1716,baseline
CP-SYN-002,2026-01-03,0.0,0.2598,0.154,0.4214,0.159,baseline
CP-SYN-002,2026-01-04,0.0741,0.1381,0.073,0.3662,0.1337,baseline
CP-SYN-002,2026-01-05,0.0323,0.1841,0.0247,0.1808,0.091,baseline
CP-SYN-002,2026-01-06,0.0604,0.1659,0.0621,0.2812,0.1202,baseline
CP-SYN-002,2026-01-07,0.059,0.1791,0.1086,0.3088,0.1364,baseline
CP-SYN-002,2026-01-08,0.0425,0.1991,0.0556,0.2498,0.1154,baseline
CP-SYN-002,2026-01-09,0.0,0.1067,0.0406,0.2601,0.0738,baseline
CP-SYN-002,2026-01-10,0.0839,0.1993,0.1075,0.2058,0.1358,baseline
CP-SYN-002,2026-01-11,0.0586,0.3357,0.0956,0.2175,0.1591,baseline
CP-SYN-002,2026-01-12,0.015,0.221,0.0529,0.3713,0.1276,baseline
CP-SYN-002,2026-01-13,0.0196,0.0675,0.124,0.1706,0.0751,baseline
CP-SYN-002,2026-01-14,0.0682,0.283,0.0704,0.3208,0.1602,baseline
CP-SYN-002,2026-01-15,0.0918,0.1628,0.1799,0.2671,0.1535,baseline
CP-SYN-002,2026-01-16,0.0219,0.2078,0.1113,0.4134,0.145,baseline
CP-SYN-002,2026-01-17,0.0766,0.2296,0.1328,0.3181,0.1623,baseline
CP-SYN-002,2026-01-18,0.0738,0.1585,0.0459,0.3209,0.1264,baseline
CP-SYN-002,2026-01-19,0.1307,0.2646,0.065,0.4394,0.1973,baseline
CP-SYN-002,2026-01-20,0.0,0.1798,0.1199,0.2327,0.1038,baseline
CP-SYN-002,2026-01-21,0.0322,0.1864,0.0729,0.2216,0.1073,baseline
CP-SYN-002,2026-01-22,0.0175,0.0752,0.0517,0.2898,0.0796,baseline
CP-SYN-002,2026-01-23,0.0802,0.1469,0.0394,0.4605,0.1458,baseline
CP-SYN-002,2026-01-24,0.0157,0.2076,0.0532,0.2281,0.103,baseline
CP-SYN-002,2026-01-25,0.0616,0.2369,0.1636,0.3669,0.1716,baseline
CP-SYN-002,2026-01-26,0.0546,0.25,0.0485,0.4211,0.1572,baseline
CP-SYN-002,2026-01-27,0.066,0.2392,0.1299,0.152,0.135,baseline
CP-SYN-002,2026-01-28,0.016,0.2106,0.1072,0.3575,0.1341,baseline
CP-SYN-002,2026-01-29,0.0532,0.1852,0.1629,0.335,0.1504,baseline
CP-SYN-002,2026-01-30,0.0724,0.2956,0.1632,0.3318,0.1853,baseline
CP-SYN-002,2026-01-31,0.0718,0.2213,0.1536,0.5281,0.194,baseline
CP-SYN-002,2026-02-01,0.0187,0.1398,0.1792,0.3186,0.126,baseline
CP-SYN-002,2026-02-02,0.0371,0.1445,0.1469,0.356,0.1337,baseline
CP-SYN-002,2026-02-03,0.1102,0.1927,0.1451,0.4654,0.1911,baseline
CP-SYN-002,2026-02-04,0.007,0.1157,0.1136,0.2427,0.0909,baseline
CP-SYN-002,2026-02-05,0.0374,0.1471,0.0926,0.2096,0.1017,baseline
CP-SYN-002,2026-02-06,0.0116,0.2308,0.1062,0.3979,0.1433,baseline
CP-SYN-002,2026-02-07,0.0657,0.2339,0.1376,0.2085,0.1435,baseline
CP-SYN-002,2026-02-08,0.035,0.222,0.1467,0.3647,0.1536,baseline
CP-SYN-002,2026-02-09,0.0436,0.1851,0.1125,0.1844,0.1139,baseline
CP-SYN-002,2026-02-10,0.0755,0.2618,0.1465,0.3993,0.1848,baseline
CP-SYN-002,2026-02-11,0.0799,0.0493,0.1113,0.157,0.0901,baseline
CP-SYN-002,2026-02-12,0.0214,0.1894,0.1592,0.3331,0.1377,baseline
CP-SYN-002,2026-02-13,0.0569,0.3428,0.1121,0.205,0.1617,baseline
CP-SYN-002,2026-02-14,0.0082,0.1302,0.1056,0.1459,0.0788,baseline
CP-SYN-002,2026-02-15,0.0631,0.2247,0.064,0.3104,0.1408,baseline
CP-SYN-002,2026-02-16,0.0655,0.1494,0.1366,0.2283,0.1251,baseline
CP-SYN-002,2026-02-17,0.0676,0.3166,0.1161,0.1727,0.1553,baseline
CP-SYN-002,2026-02-18,0.0527,0.2065,0.0569,0.1741,0.1102,baseline
CP-SYN-002,2026-02-19,0.0386,0.2695,0.1409,0.42,0.174,baseline
CP-SYN-002,2026-02-20,0.0487,0.3572,0.0577,0.3441,0.1719,baseline
CP-SYN-002,2026-02-21,0.0428,0.3193,0.1016,0.1968,0.1468,baseline
CP-SYN-002,2026-02-22,0.0573,0.1102,0.0564,0.3926,0.1206,baseline
CP-SYN-002,2026-02-23,0.0494,0.2684,0.0563,0.4297,0.1626,baseline
CP-SYN-002,2026-02-24,0.0447,0.0434,0.0552,0.1603,0.0638,baseline
CP-SYN-002,2026-02-25,0.0061,0.2408,0.1183,0.3591,0.1402,baseline
CP-SYN-002,2026-02-26,0.0279,0.2425,0.0266,0.2517,0.1149,baseline
CP-SYN-002,2026-02-27,0.0452,0.1544,0.105,0.2977,0.1224,baseline
CP-SYN-002,2026-02-28,0.0641,0.2243,0.1478,0.252,0.1491,baseline
CP-SYN-002,2026-03-01,0.0695,0.2222,0.1122,0.3134,0.1528,baseline
CP-SYN-002,2026-03-02,0.0,0.3534,0.0542,0.2204,0.1322,baseline
CP-SYN-002,2026-03-03,0.0403,0.0952,0.1873,0.238,0.1131,baseline
CP-SYN-002,2026-03-04,0.0295,0.1336,0.1219,0.4396,0.1355,baseline
CP-SYN-002,2026-03-05,0.0582,0.1381,0.1661,0.3284,0.1403,baseline
CP-SYN-002,2026-03-06,0.0283,0.1942,0.1066,0.3237,0.1298,baseline
CP-SYN-002,2026-03-07,0.05,0.2019,0.1931,0.5834,0.1966,baseline
CP-SYN-002,2026-03-08,0.0552,0.1266,0.0475,0.3813,0.1204,baseline
CP-SYN-002,2026-03-09,0.0013,0.1855,0.1197,0.3182,0.1185,baseline
CP-SYN-002,2026-03-10,0.0379,0.347,0.1398,0.2529,0.1678,baseline
CP-SYN-002,2026-03-11,0.0735,0.1853,0.0742,0.2592,0.1294,baseline
CP-SYN-002,2026-03-12,0.0855,0.1553,0.0964,0.402,0.1526,baseline
CP-SYN-002,2026-03-13,0.0591,0.2192,0.0667,0.5331,0.1718,baseline
CP-SYN-002,2026-03-14,0.0745,0.0105,0.1652,0.1714,0.0912,baseline
CP-SYN-002,2026-03-15,0.0088,0.1442,0.1629,0.2728,0.1131,baseline
CP-SYN-002,2026-03-16,0.0563,0.0664,0.1538,0.2733,0.1109,baseline
CP-SYN-002,2026-03-17,0.0113,0.226,0.1245,0.3085,0.1322,baseline
CP-SYN-002,2026-03-18,0.0887,0.2467,0.1751,0.2945,0.1764,baseline
CP-SYN-002,2026-03-19,0.0533,0.2691,0.1579,0.2667,0.1602,baseline
CP-SYN-002,2026-03-20,0.1066,0.2092,0.1002,0.3442,0.1666,baseline
CP-SYN-002,2026-03-21,0.0243,0.0683,0.2028,0.4064,0.1283,baseline
CP-SYN-002,2026-03-22,0.0223,0.211,0.1312,0.2512,0.1256,baseline
CP-SYN-002,2026-03-23,0.093,0.1604,0.1496,0.237,0.1428,baseline
CP-SYN-002,2026-03-24,0.0652,0.324,0.1237,0.2512,0.1695,baseline
CP-SYN-002,2026-03-25,0.0566,0.258,0.0786,0.2605,0.142,baseline
CP-SYN-002,2026-03-26,0.1029,0.3118,0.0668,0.1682,0.1577,baseline
CP-SYN-002,2026-03-27,0.0115,0.1108,0.0858,0.2924,0.0933,baseline
CP-SYN-002,2026-03-28,0.0085,0.2124,0.0,0.314,0.1036,baseline
CP-SYN-002,2026-03-29,0.0982,0.1028,0.0,0.3167,0.1125,baseline
CP-SYN-002,2026-03-30,0.071,0.1673,0.1114,0.4291,0.1569,baseline
CP-SYN-002,2026-03-31,0.1007,0.2478,0.0382,0.3169,0.1574,baseline
CP-SYN-002,2026-04-01,0.02,0.1988,0.0879,0.2429,0.1117,baseline
CP-SYN-002,2026-04-02,0.0959,0.1818,0.026,0.338,0.1397,baseline
CP-SYN-002,2026-04-03,0.0706,0.2041,0.0613,0.2568,0.13,baseline
CP-SYN-002,2026-04-04,0.0323,0.1596,0.0649,0.2779,0.1075,baseline
CP-SYN-002,2026-04-05,0.0093,0.2197,0.0609,0.3877,0.129,baseline
CP-SYN-002,2026-04-06,0.0614,0.3205,0.0318,0.4411,0.1772,baseline
CP-SYN-002,2026-04-07,0.0465,0.2495,0.1445,0.3961,0.1693,baseline
CP-SYN-002,2026-04-08,0.0518,0.2364,0.0954,0.3728,0.1548,baseline
CP-SYN-002,2026-04-09,0.0232,0.2324,0.177,0.5006,0.1779,baseline
CP-SYN-002,2026-04-10,0.082,0.3169,0.1262,0.4054,0.1981,baseline
CP-SYN-002,2026-04-11,0.1084,0.1957,0.0206,0.283,0.1388,baseline
CP-SYN-002,2026-04-12,0.0556,0.1341,0.0401,0.2507,0.1014,baseline
CP-SYN-002,2026-04-13,0.0131,0.273,0.1852,0.3675,0.1657,baseline
CP-SYN-002,2026-04-14,0.0082,0.2166,0.0571,0.328,0.118,baseline
CP-SYN-002,2026-04-15,0.0253,0.2786,0.1351,0.2679,0.147,baseline
CP-SYN-002,2026-04-16,0.0651,0.2051,0.1864,0.1098,0.1311,baseline
CP-SYN-002,2026-04-17,0.0624,0.2994,0.0817,0.2501,0.1537,baseline
CP-SYN-002,2026-04-18,0.0553,0.1264,0.0732,0.1976,0.098,baseline
CP-SYN-002,2026-04-19,0.0447,0.0326,0.0699,0.3558,0.0934,baseline
CP-SYN-002,2026-04-20,0.0386,0.167,0.1449,0.4578,0.1549,baseline
CP-SYN-002,2026-04-21,0.0279,0.2964,0.0125,0.2154,0.1201,baseline
CP-SYN-002,2026-04-22,0.0661,0.2206,0.106,0.3865,0.1607,baseline
CP-SYN-002,2026-04-23,0.0439,0.261,0.0756,0.2373,0.1335,baseline
CP-SYN-002,2026-04-24,0.0,0.2541,0.0566,0.4008,0.135,baseline
CP-SYN-002,2026-04-25,0.0803,0.1822,0.1044,0.3198,0.1465,baseline
CP-SYN-002,2026-04-26,0.0438,0.0833,0.1723,0.2432,0.1093,baseline
CP-SYN-002,2026-04-27,0.0659,0.2233,0.1145,0.3219,0.1534,baseline
CP-SYN-002,2026-04-28,0.0774,0.1303,0.1496,0.3166,0.1409,baseline
CP-SYN-002,2026-04-29,0.0512,0.1668,0.0977,0.3579,0.1354,baseline
CP-SYN-002,2026-04-30,0.0148,0.0624,0.0863,0.3702,0.0943,baseline
CP-SYN-002,2026-05-01,0.041,0.3097,0.1648,0.4403,0.1928,baseline
CP-SYN-002,2026-05-02,0.0936,0.2211,0.1283,0.2318,0.1531,baseline
CP-SYN-002,2026-05-03,0.0,0.2324,0.0614,0.2799,0.1124,baseline
CP-SYN-002,2026-05-04,0.0,0.2718,0.0899,0.2409,0.1221,baseline
CP-SYN-002,2026-05-05,0.0154,0.135,0.0577,0.2029,0.0819,baseline
CP-SYN-002,2026-05-06,0.0076,0.1832,0.0831,0.3859,0.1234,baseline
CP-SYN-002,2026-05-07,0.0,0.1643,0.0554,0.3341,0.1023,baseline
CP-SYN-002,2026-05-08,0.0484,0.2679,0.1919,0.3001,0.1697,baseline
CP-SYN-002,2026-05-09,0.0659,0.14,0.0937,0.3025,0.1255,baseline
CP-SYN-002,2026-05-10,0.1142,0.1088,0.0933,0.3019,0.1368,baseline
CP-SYN-002,2026-05-11,0.0274,0.2282,0.1007,0.312,0.1349,baseline
CP-SYN-002,2026-05-12,0.0283,0.2588,0.0535,0.2628,0.1261,baseline
CP-SYN-002,2026-05-13,0.0754,0.3118,0.0625,0.3623,0.175,baseline
CP-SYN-002,2026-05-14,0.0474,0.2835,0.1056,0.4697,0.1814,baseline
CP-SYN-002,2026-05-15,0.096,0.1221,0.0837,0.2249,0.1194,baseline
CP-SYN-007,2025-05-16,0.0564,0.1298,0.0391,0.3793,0.1197,gradual_sanctions_buildup
CP-SYN-007,2025-05-17,0.0,0.2395,0.0787,0.259,0.1145,gradual_sanctions_buildup
CP-SYN-007,2025-05-18,0.1165,0.2511,0.1097,0.288,0.1745,gradual_sanctions_buildup
CP-SYN-007,2025-05-19,0.0078,0.108,0.0131,0.2882,0.076,gradual_sanctions_buildup
CP-SYN-007,2025-05-20,0.0105,0.1946,0.0806,0.3578,0.1226,gradual_sanctions_buildup
CP-SYN-007,2025-05-21,0.0538,0.182,0.0927,0.2031,0.116,gradual_sanctions_buildup
CP-SYN-007,2025-05-22,0.0621,0.1996,0.2035,0.4093,0.1768,gradual_sanctions_buildup
CP-SYN-007,2025-05-23,0.0556,0.2935,0.0437,0.2432,0.1408,gradual_sanctions_buildup
CP-SYN-007,2025-05-24,0.0076,0.264,0.1352,0.1998,0.126,gradual_sanctions_buildup
CP-SYN-007,2025-05-25,0.0822,0.2287,0.0467,0.2835,0.1419,gradual_sanctions_buildup
CP-SYN-007,2025-05-26,0.0431,0.351,0.09,0.3721,0.1788,gradual_sanctions_buildup
CP-SYN-007,2025-05-27,0.0522,0.3366,0.0643,0.3841,0.1755,gradual_sanctions_buildup
CP-SYN-007,2025-05-28,0.0498,0.1604,0.1046,0.4622,0.1503,gradual_sanctions_buildup
CP-SYN-007,2025-05-29,0.0708,0.1482,0.0645,0.3952,0.1375,gradual_sanctions_buildup
CP-SYN-007,2025-05-30,0.0875,0.1405,0.0569,0.233,0.1165,gradual_sanctions_buildup
CP-SYN-007,2025-05-31,0.016,0.2507,0.112,0.2542,0.1296,gradual_sanctions_buildup
CP-SYN-007,2025-06-01,0.0,0.1676,0.0446,0.3727,0.1067,gradual_sanctions_buildup
CP-SYN-007,2025-06-02,0.0651,0.2474,0.09,0.3845,0.1636,gradual_sanctions_buildup
CP-SYN-007,2025-06-03,0.0773,0.241,0.1651,0.2862,0.1671,gradual_sanctions_buildup
CP-SYN-007,2025-06-04,0.0153,0.0981,0.1827,0.1797,0.0941,gradual_sanctions_buildup
CP-SYN-007,2025-06-05,0.0651,0.204,0.0947,0.4267,0.16,gradual_sanctions_buildup
CP-SYN-007,2025-06-06,0.0948,0.144,0.1092,0.3188,0.1436,gradual_sanctions_buildup
CP-SYN-007,2025-06-07,0.0083,0.2511,0.1266,0.2966,0.1359,gradual_sanctions_buildup
CP-SYN-007,2025-06-08,0.095,0.067,0.1386,0.2471,0.1195,gradual_sanctions_buildup
CP-SYN-007,2025-06-09,0.0187,0.2588,0.094,0.2511,0.1287,gradual_sanctions_buildup
CP-SYN-007,2025-06-10,0.1013,0.0972,0.0419,0.2247,0.1069,gradual_sanctions_buildup
CP-SYN-007,2025-06-11,0.0591,0.1991,0.0967,0.2066,0.1238,gradual_sanctions_buildup
CP-SYN-007,2025-06-12,0.0208,0.2259,0.0098,0.3589,0.1206,gradual_sanctions_buildup
CP-SYN-007,2025-06-13,0.0417,0.2883,0.1211,0.3477,0.1651,gradual_sanctions_buildup
CP-SYN-007,2025-06-14,0.0567,0.0227,0.1193,0.2838,0.0948,gradual_sanctions_buildup
CP-SYN-007,2025-06-15,0.0819,0.1345,0.0505,0.4056,0.1373,gradual_sanctions_buildup
CP-SYN-007,2025-06-16,0.0266,0.2591,0.0335,0.2928,0.126,gradual_sanctions_buildup
CP-SYN-007,2025-06-17,0.0627,0.1877,0.0866,0.3873,0.1474,gradual_sanctions_buildup
CP-SYN-007,2025-06-18,0.0,0.1331,0.0155,0.2073,0.0675,gradual_sanctions_buildup
CP-SYN-007,2025-06-19,0.0263,0.2314,0.0869,0.357,0.1393,gradual_sanctions_buildup
CP-SYN-007,2025-06-20,0.0842,0.3149,0.0855,0.0004,0.1296,gradual_sanctions_buildup
CP-SYN-007,2025-06-21,0.0589,0.2939,0.0384,0.2371,0.1403,gradual_sanctions_buildup
CP-SYN-007,2025-06-22,0.0699,0.2383,0.1294,0.3542,0.1666,gradual_sanctions_buildup
CP-SYN-007,2025-06-23,0.0,0.2623,0.0732,0.517,0.1578,gradual_sanctions_buildup
CP-SYN-007,2025-06-24,0.1001,0.1906,0.1659,0.2323,0.1557,gradual_sanctions_buildup
CP-SYN-007,2025-06-25,0.0629,0.2422,0.1444,0.1577,0.1383,gradual_sanctions_buildup
CP-SYN-007,2025-06-26,0.1138,0.2295,0.1603,0.2689,0.1753,gradual_sanctions_buildup
CP-SYN-007,2025-06-27,0.0511,0.1912,0.1057,0.2801,0.1314,gradual_sanctions_buildup
CP-SYN-007,2025-06-28,0.0708,0.3826,0.0268,0.2298,0.1638,gradual_sanctions_buildup
CP-SYN-007,2025-06-29,0.0,0.1803,0.0933,0.3463,0.1157,gradual_sanctions_buildup
CP-SYN-007,2025-06-30,0.0343,0.0514,0.05,0.3364,0.087,gradual_sanctions_buildup
CP-SYN-007,2025-07-01,0.0451,0.3594,0.181,0.2929,0.188,gradual_sanctions_buildup
CP-SYN-007,2025-07-02,0.0709,0.2499,0.1781,0.3846,0.1841,gradual_sanctions_buildup
CP-SYN-007,2025-07-03,0.0462,0.1295,0.0598,0.2964,0.1073,gradual_sanctions_buildup
CP-SYN-007,2025-07-04,0.0255,0.1298,0.1132,0.1456,0.0871,gradual_sanctions_buildup
CP-SYN-007,2025-07-05,0.023,0.3671,0.0,0.3943,0.1601,gradual_sanctions_buildup
CP-SYN-007,2025-07-06,0.0572,0.1328,0.14,0.1765,0.1105,gradual_sanctions_buildup
CP-SYN-007,2025-07-07,0.0558,0.185,0.0958,0.2905,0.1313,gradual_sanctions_buildup
CP-SYN-007,2025-07-08,0.069,0.2589,0.1701,0.2477,0.1635,gradual_sanctions_buildup
CP-SYN-007,2025-07-09,0.0484,0.2456,0.1318,0.1503,0.1296,gradual_sanctions_buildup
CP-SYN-007,2025-07-10,0.0459,0.2521,0.1873,0.1274,0.138,gradual_sanctions_buildup
CP-SYN-007,2025-07-11,0.0811,0.0959,0.1187,0.3007,0.1253,gradual_sanctions_buildup
CP-SYN-007,2025-07-12,0.0308,0.1806,0.1227,0.3936,0.1411,gradual_sanctions_buildup
CP-SYN-007,2025-07-13,0.0476,0.278,0.0384,0.2283,0.1305,gradual_sanctions_buildup
CP-SYN-007,2025-07-14,0.0063,0.2116,0.118,0.3765,0.1355,gradual_sanctions_buildup
CP-SYN-007,2025-07-15,0.0528,0.2661,0.0111,0.3167,0.1374,gradual_sanctions_buildup
CP-SYN-007,2025-07-16,0.028,0.2471,0.0776,0.3054,0.1343,gradual_sanctions_buildup
CP-SYN-007,2025-07-17,0.0971,0.3071,0.1013,0.2177,0.1685,gradual_sanctions_buildup
CP-SYN-007,2025-07-18,0.0761,0.1864,0.087,0.2577,0.1331,gradual_sanctions_buildup
CP-SYN-007,2025-07-19,0.0244,0.2154,0.1584,0.4011,0.1554,gradual_sanctions_buildup
CP-SYN-007,2025-07-20,0.0355,0.0676,0.0101,0.3184,0.0809,gradual_sanctions_buildup
CP-SYN-007,2025-07-21,0.0192,0.2056,0.1039,0.3825,0.1372,gradual_sanctions_buildup
CP-SYN-007,2025-07-22,0.0,0.1921,0.1036,0.2653,0.1085,gradual_sanctions_buildup
CP-SYN-007,2025-07-23,0.0532,0.1383,0.0795,0.3908,0.1304,gradual_sanctions_buildup
CP-SYN-007,2025-07-24,0.0217,0.2288,0.1337,0.2586,0.1314,gradual_sanctions_buildup
CP-SYN-007,2025-07-25,0.0463,0.1278,0.1179,0.2219,0.1073,gradual_sanctions_buildup
CP-SYN-007,2025-07-26,0.017,0.256,0.117,0.3588,0.148,gradual_sanctions_buildup
CP-SYN-007,2025-07-27,0.0,0.0623,0.0661,0.2416,0.065,gradual_sanctions_buildup
CP-SYN-007,2025-07-28,0.0452,0.1902,0.0844,0.1226,0.1009,gradual_sanctions_buildup
CP-SYN-007,2025-07-29,0.0895,0.2671,0.1727,0.2106,0.1687,gradual_sanctions_buildup
CP-SYN-007,2025-07-30,0.0086,0.1619,0.0529,0.2889,0.0979,gradual_sanctions_buildup
CP-SYN-007,2025-07-31,0.0556,0.2443,0.0034,0.2559,0.1224,gradual_sanctions_buildup
CP-SYN-007,2025-08-01,0.057,0.3426,0.138,0.2522,0.1739,gradual_sanctions_buildup
CP-SYN-007,2025-08-02,0.0605,0.327,0.1126,0.29,0.172,gradual_sanctions_buildup
CP-SYN-007,2025-08-03,0.1207,0.2238,0.1403,0.3605,0.1864,gradual_sanctions_buildup
CP-SYN-007,2025-08-04,0.0325,0.2044,0.0885,0.3686,0.1371,gradual_sanctions_buildup
CP-SYN-007,2025-08-05,0.0532,0.1403,0.0964,0.3509,0.1283,gradual_sanctions_buildup
CP-SYN-007,2025-08-06,0.0593,0.0859,0.1558,0.4206,0.1394,gradual_sanctions_buildup
CP-SYN-007,2025-08-07,0.0484,0.2334,0.1715,0.3717,0.1678,gradual_sanctions_buildup
CP-SYN-007,2025-08-08,0.0524,0.1174,0.1938,0.3174,0.1367,gradual_sanctions_buildup
CP-SYN-007,2025-08-09,0.0364,0.1719,0.0921,0.1233,0.0945,gradual_sanctions_buildup
CP-SYN-007,2025-08-10,0.064,0.3025,0.0832,0.3818,0.1751,gradual_sanctions_buildup
CP-SYN-007,2025-08-11,0.0435,0.1986,0.0949,0.3665,0.141,gradual_sanctions_buildup
CP-SYN-007,2025-08-12,0.0461,0.3164,0.0592,0.3148,0.1566,gradual_sanctions_buildup
CP-SYN-007,2025-08-13,0.1153,0.3153,0.0467,0.257,0.1728,gradual_sanctions_buildup
CP-SYN-007,2025-08-14,0.081,0.1459,0.1003,0.3186,0.1367,gradual_sanctions_buildup
CP-SYN-007,2025-08-15,0.02,0.2015,0.0562,0.3902,0.1281,gradual_sanctions_buildup
CP-SYN-007,2025-08-16,0.0666,0.2359,0.1497,0.2844,0.1582,gradual_sanctions_buildup
CP-SYN-007,2025-08-17,0.0532,0.2764,0.0338,0.2445,0.1338,gradual_sanctions_buildup
CP-SYN-007,2025-08-18,0.0229,0.3266,0.1221,0.2932,0.1592,gradual_sanctions_buildup
CP-SYN-007,2025-08-19,0.0792,0.3399,0.0622,0.3049,0.1748,gradual_sanctions_buildup
CP-SYN-007,2025-08-20,0.0762,0.2859,0.021,0.3265,0.1551,gradual_sanctions_buildup
CP-SYN-007,2025-08-21,0.0301,0.1763,0.1042,0.2242,0.1106,gradual_sanctions_buildup
CP-SYN-007,2025-08-22,0.0397,0.2673,0.1257,0.3714,0.1636,gradual_sanctions_buildup
CP-SYN-007,2025-08-23,0.0219,0.1674,0.1765,0.3054,0.1317,gradual_sanctions_buildup
CP-SYN-007,2025-08-24,0.0517,0.0577,0.0584,0.2755,0.0881,gradual_sanctions_buildup
CP-SYN-007,2025-08-25,0.0347,0.1424,0.0846,0.1838,0.094,gradual_sanctions_buildup
CP-SYN-007,2025-08-26,0.1094,0.0051,0.1205,0.3231,0.1176,gradual_sanctions_buildup
CP-SYN-007,2025-08-27,0.0409,0.1263,0.1013,0.2406,0.1043,gradual_sanctions_buildup
CP-SYN-007,2025-08-28,0.0498,0.1518,0.0,0.4021,0.1182,gradual_sanctions_buildup
CP-SYN-007,2025-08-29,0.0806,0.2204,0.1431,0.4584,0.1847,gradual_sanctions_buildup
CP-SYN-007,2025-08-30,0.0003,0.2107,0.0517,0.2706,0.1037,gradual_sanctions_buildup
CP-SYN-007,2025-08-31,0.0407,0.2819,0.069,0.5172,0.1781,gradual_sanctions_buildup
CP-SYN-007,2025-09-01,0.0338,0.1129,0.0639,0.2362,0.0899,gradual_sanctions_buildup
CP-SYN-007,2025-09-02,0.0403,0.1642,0.0665,0.2902,0.114,gradual_sanctions_buildup
CP-SYN-007,2025-09-03,0.0142,0.1168,0.0622,0.2908,0.0909,gradual_sanctions_buildup
CP-SYN-007,2025-09-04,0.0,0.2434,0.1716,0.2294,0.1296,gradual_sanctions_buildup
CP-SYN-007,2025-09-05,0.0597,0.1655,0.0071,0.2713,0.1074,gradual_sanctions_buildup
CP-SYN-007,2025-09-06,0.0811,0.2051,0.1109,0.3302,0.1554,gradual_sanctions_buildup
CP-SYN-007,2025-09-07,0.0757,0.19,0.1294,0.4423,0.17,gradual_sanctions_buildup
CP-SYN-007,2025-09-08,0.0239,0.1832,0.1521,0.3421,0.1371,gradual_sanctions_buildup
CP-SYN-007,2025-09-09,0.0655,0.2618,0.0667,0.274,0.1461,gradual_sanctions_buildup
CP-SYN-007,2025-09-10,0.0025,0.0672,0.0857,0.4832,0.1074,gradual_sanctions_buildup
CP-SYN-007,2025-09-11,0.0769,0.1218,0.076,0.4315,0.1411,gradual_sanctions_buildup
CP-SYN-007,2025-09-12,0.0311,0.235,0.029,0.2626,0.1164,gradual_sanctions_buildup
CP-SYN-007,2025-09-13,0.0652,0.2215,0.0951,0.2195,0.1334,gradual_sanctions_buildup
CP-SYN-007,2025-09-14,0.0489,0.237,0.1193,0.1727,0.1286,gradual_sanctions_buildup
CP-SYN-007,2025-09-15,0.0527,0.1287,0.1092,0.1673,0.1002,gradual_sanctions_buildup
CP-SYN-007,2025-09-16,0.0407,0.3431,0.1513,0.1925,0.1612,gradual_sanctions_buildup
CP-SYN-007,2025-09-17,0.0321,0.2081,0.1313,0.006,0.092,gradual_sanctions_buildup
CP-SYN-007,2025-09-18,0.0954,0.2783,0.1182,0.3478,0.1836,gradual_sanctions_buildup
CP-SYN-007,2025-09-19,0.0687,0.1499,0.113,0.2801,0.1296,gradual_sanctions_buildup
CP-SYN-007,2025-09-20,0.0178,0.1937,0.0773,0.2234,0.1045,gradual_sanctions_buildup
CP-SYN-007,2025-09-21,0.035,0.1999,0.0548,0.2641,0.1145,gradual_sanctions_buildup
CP-SYN-007,2025-09-22,0.0244,0.2598,0.077,0.4125,0.152,gradual_sanctions_buildup
