counterparty_id,date,sanctions_signal,media_signal,transaction_signal,kyc_signal,composite_risk_score,deterioration_pattern
CP-SYN-043,2026-03-07,0.0743,0.2266,0.0854,0.23,0.1379,baseline
CP-SYN-043,2026-03-08,0.1132,0.3071,0.1157,0.3508,0.1978,baseline
CP-SYN-043,2026-03-09,0.0616,0.1401,0.1347,0.286,0.1295,baseline
CP-SYN-043,2026-03-10,0.0265,0.2238,0.0728,0.4421,0.1474,baseline
CP-SYN-043,2026-03-11,0.0211,0.0567,0.1257,0.2512,0.0855,baseline
CP-SYN-043,2026-03-12,0.0319,0.1742,0.0277,0.317,0.1094,baseline
CP-SYN-043,2026-03-13,0.0884,0.1725,0.1435,0.4955,0.1815,baseline
CP-SYN-043,2026-03-14,0.0653,0.2571,0.0922,0.1875,0.1369,baseline
CP-SYN-043,2026-03-15,0.0446,0.2484,0.0465,0.1697,0.1147,baseline
CP-SYN-043,2026-03-16,0.0728,0.2255,0.0971,0.4688,0.1752,baseline
CP-SYN-043,2026-03-17,0.0704,0.2523,0.083,0.4456,0.1747,baseline
CP-SYN-043,2026-03-18,0.0557,0.2171,0.0674,0.3987,0.1498,baseline
CP-SYN-043,2026-03-19,0.0317,0.2567,0.0561,0.2766,0.1296,baseline
CP-SYN-043,2026-03-20,0.0377,0.1842,0.158,0.2177,0.1254,baseline
CP-SYN-043,2026-03-21,0.0,0.1285,0.1075,0.3775,0.1103,baseline
CP-SYN-043,2026-03-22,0.0,0.2471,0.0898,0.437,0.1453,baseline
CP-SYN-043,2026-03-23,0.0148,0.3301,0.0676,0.2767,0.1435,baseline
CP-SYN-043,2026-03-24,0.0097,0.1137,0.1661,0.4025,0.1259,baseline
CP-SYN-043,2026-03-25,0.0533,0.1708,0.1646,0.1734,0.1229,baseline
CP-SYN-043,2026-03-26,0.0572,0.1595,0.1106,0.2645,0.1246,baseline
CP-SYN-043,2026-03-27,0.073,0.3448,0.1028,0.2542,0.1741,baseline
CP-SYN-043,2026-03-28,0.0942,0.1336,0.2022,0.2485,0.1488,baseline
CP-SYN-043,2026-03-29,0.0254,0.2364,0.1742,0.3961,0.1635,baseline
CP-SYN-043,2026-03-30,0.0,0.2422,0.11,0.3145,0.1297,baseline
CP-SYN-043,2026-03-31,0.0619,0.0865,0.0087,0.2801,0.0901,baseline
CP-SYN-043,2026-04-01,0.0526,0.2349,0.0,0.3893,0.1382,baseline
CP-SYN-043,2026-04-02,0.0723,0.2731,0.1169,0.3004,0.1656,baseline
CP-SYN-043,2026-04-03,0.0,0.2491,0.1036,0.1628,0.1074,baseline
CP-SYN-043,2026-04-04,0.0083,0.165,0.0,0.328,0.0938,baseline
CP-SYN-043,2026-04-05,0.0274,0.2764,0.1851,0.3404,0.1681,baseline
CP-SYN-043,2026-04-06,0.088,0.0955,0.1125,0.2764,0.123,baseline
CP-SYN-043,2026-04-07,0.078,0.1662,0.0395,0.5175,0.1583,baseline
CP-SYN-043,2026-04-08,0.1015,0.2725,0.0114,0.1291,0.1304,baseline
CP-SYN-043,2026-04-09,0.0379,0.2312,0.161,0.1793,0.132,baseline
CP-SYN-043,2026-04-10,0.1252,0.1139,0.0354,0.414,0.1477,baseline
CP-SYN-043,2026-04-11,0.0288,0.172,0.0774,0.2039,0.1006,baseline
CP-SYN-043,2026-04-12,0.0058,0.3431,0.0089,0.2238,0.1234,baseline
CP-SYN-043,2026-04-13,0.0753,0.2064,0.0556,0.2665,0.1328,baseline
CP-SYN-043,2026-04-14,0.0297,0.2112,0.0541,0.3999,0.1355,baseline
CP-SYN-043,2026-04-15,0.0129,0.2638,0.0875,0.2767,0.1301,baseline
CP-SYN-043,2026-04-16,0.0161,0.2109,0.0774,0.3266,0.1236,baseline
CP-SYN-043,2026-04-17,0.0764,0.3665,0.1668,0.3341,0.2056,baseline
CP-SYN-043,2026-04-18,0.0361,0.2253,0.2039,0.2793,0.1534,baseline
CP-SYN-043,2026-04-19,0.0458,0.2176,0.1269,0.3038,0.1437,baseline
CP-SYN-043,2026-04-20,0.1072,0.2364,0.0879,0.411,0.1812,baseline
CP-SYN-043,2026-04-21,0.0835,0.1626,0.1149,0.3476,0.1491,baseline
CP-SYN-043,2026-04-22,0.0681,0.2496,0.0702,0.425,0.1674,baseline
CP-SYN-043,2026-04-23,0.0759,0.1369,0.1426,0.2176,0.1257,baseline
CP-SYN-043,2026-04-24,0.0059,0.1962,0.0603,0.3083,0.1097,baseline
CP-SYN-043,2026-04-25,0.0718,0.1994,0.0547,0.3695,0.1449,baseline
CP-SYN-043,2026-04-26,0.0388,0.1193,0.1629,0.2183,0.1107,baseline
CP-SYN-043,2026-04-27,0.0945,0.0813,0.1224,0.2016,0.1128,baseline
CP-SYN-043,2026-04-28,0.0788,0.0282,0.1279,0.1856,0.092,baseline
CP-SYN-043,2026-04-29,0.0798,0.22,0.1576,0.1931,0.1474,baseline
CP-SYN-043,2026-04-30,0.015,0.1524,0.0997,0.4018,0.1243,baseline
CP-SYN-043,2026-05-01,0.0447,0.2152,0.1601,0.5839,0.1913,baseline
CP-SYN-043,2026-05-02,0.0333,0.2047,0.1327,0.4271,0.1551,baseline
CP-SYN-043,2026-05-03,0.0413,0.3688,0.0923,0.0665,0.1371,baseline
CP-SYN-043,2026-05-04,0.0688,0.1743,0.1274,0.3173,0.1442,baseline
CP-SYN-043,2026-05-05,0.0682,0.2593,0.105,0.386,0.171,baseline
CP-SYN-043,2026-05-06,0.0834,0.2442,0.0428,0.3191,0.1508,baseline
CP-SYN-043,2026-05-07,0.0728,0.1725,0.0415,0.2449,0.1173,baseline
CP-SYN-043,2026-05-08,0.0769,0.2685,0.039,0.4159,0.1681,baseline
CP-SYN-043,2026-05-09,0.0895,0.2035,0.0,0.255,0.1249,baseline
CP-SYN-043,2026-05-10,0.0928,0.132,0.0719,0.2663,0.1244,baseline
CP-SYN-043,2026-05-11,0.0902,0.2134,0.0824,0.4567,0.1744,baseline
CP-SYN-043,2026-05-12,0.0511,0.1708,0.1601,0.0859,0.108,baseline
CP-SYN-043,2026-05-13,0.0403,0.2333,0.0597,0.435,0.1517,baseline
CP-SYN-043,2026-05-14,0.041,0.1825,0.1531,0.5352,0.1729,baseline
CP-SYN-043,2026-05-15,0.0403,0.2351,0.0536,0.4941,0.1597,baseline
CP-SYN-044,2025-05-16,0.0511,0.1478,0.0265,0.2582,0.1014,baseline
CP-SYN-044,2025-05-17,0.0304,0.2113,0.0895,0.0994,0.0978,baseline
CP-SYN-044,2025-05-18,0.0676,0.2155,0.1552,0.2739,0.1531,baseline
CP-SYN-044,2025-05-19,0.1233,0.1416,0.1001,0.5073,0.1808,baseline
CP-SYN-044,2025-05-20,0.0826,0.2753,0.1417,0.2166,0.1627,baseline
CP-SYN-044,2025-05-21,0.0577,0.2788,0.1759,0.3387,0.1787,baseline
CP-SYN-044,2025-05-22,0.0245,0.1328,0.0543,0.4348,0.1191,baseline
CP-SYN-044,2025-05-23,0.0,0.2951,0.1115,0.439,0.1619,baseline
CP-SYN-044,2025-05-24,0.0852,0.2134,0.0556,0.2173,0.1311,baseline
CP-SYN-044,2025-05-25,0.0509,0.2434,0.031,0.2565,0.1259,baseline
CP-SYN-044,2025-05-26,0.0794,0.1646,0.1048,0.294,0.138,baseline
CP-SYN-044,2025-05-27,0.0579,0.1912,0.0333,0.2148,0.1098,baseline
CP-SYN-044,2025-05-28,0.0,0.2432,0.0416,0.2744,0.1103,baseline
CP-SYN-044,2025-05-29,0.0944,0.2095,0.0669,0.173,0.1295,baseline
CP-SYN-044,2025-05-30,0.0173,0.3278,0.1073,0.4319,0.1751,baseline
CP-SYN-044,2025-05-31,0.0682,0.1578,0.05,0.2567,0.1152,baseline
CP-SYN-044,2025-06-01,0.0516,0.2135,0.0984,0.4795,0.1656,baseline
CP-SYN-044,2025-06-02,0.0216,0.1763,0.1384,0.5601,0.1644,baseline
CP-SYN-044,2025-06-03,0.0335,0.3461,0.223,0.3988,0.2044,baseline
CP-SYN-044,2025-06-04,0.0058,0.2336,0.1446,0.3638,0.1442,baseline
CP-SYN-044,2025-06-05,0.0636,0.15,0.1378,0.3731,0.1465,baseline
CP-SYN-044,2025-06-06,0.0657,0.1435,0.0315,0.2893,0.1119,baseline
CP-SYN-044,2025-06-07,0.0289,0.1969,0.0584,0.24,0.1084,baseline
CP-SYN-044,2025-06-08,0.0549,0.2167,0.071,0.2422,0.1267,baseline
CP-SYN-044,2025-06-09,0.0269,0.1248,0.1034,0.2052,0.0934,baseline
CP-SYN-044,2025-06-10,0.0626,0.1516,0.1505,0.2293,0.1274,baseline
CP-SYN-044,2025-06-11,0.0678,0.1652,0.0744,0.3365,0.1338,baseline
CP-SYN-044,2025-06-12,0.071,0.217,0.1588,0.4431,0.1809,baseline
CP-SYN-044,2025-06-13,0.0378,0.2872,0.1686,0.3534,0.1737,baseline
CP-SYN-044,2025-06-14,0.0421,0.1656,0.064,0.2394,0.107,baseline
CP-SYN-044,2025-06-15,0.0584,0.2135,0.0859,0.3914,0.1527,baseline
CP-SYN-044,2025-06-16,0.0574,0.192,0.1464,0.3047,0.1459,baseline
CP-SYN-044,2025-06-17,0.079,0.1156,0.2053,0.2407,0.1377,baseline
CP-SYN-044,2025-06-18,0.0131,0.0707,0.12,0.2474,0.084,baseline
CP-SYN-044,2025-06-19,0.0267,0.0638,0.1209,0.3617,0.1051,baseline
CP-SYN-044,2025-06-20,0.0394,0.0123,0.1161,0.4127,0.104,baseline
CP-SYN-044,2025-06-21,0.0635,0.154,0.0042,0.3036,0.1103,baseline
CP-SYN-044,2025-06-22,0.0304,0.2335,0.0943,0.2205,0.1225,baseline
CP-SYN-044,2025-06-23,0.0483,0.1634,0.0682,0.2317,0.1086,baseline
CP-SYN-044,2025-06-24,0.0641,0.0968,0.0283,0.2676,0.0956,baseline
CP-SYN-044,2025-06-25,0.0601,0.1601,0.1345,0.4739,0.162,baseline
CP-SYN-044,2025-06-26,0.0167,0.0,0.1075,0.2711,0.0688,baseline
CP-SYN-044,2025-06-27,0.0406,0.0945,0.0677,0.165,0.0782,baseline
CP-SYN-044,2025-06-28,0.0,0.2971,0.1187,0.3206,0.1461,baseline
CP-SYN-044,2025-06-29,0.0991,0.1111,0.0933,0.2082,0.1173,baseline
CP-SYN-044,2025-06-30,0.1449,0.1893,0.1314,0.1294,0.151,baseline
CP-SYN-044,2025-07-01,0.0813,0.2302,0.0521,0.3584,0.1542,baseline
CP-SYN-044,2025-07-02,0.0,0.2134,0.1374,0.4337,0.1459,baseline
CP-SYN-044,2025-07-03,0.0273,0.1951,0.1271,0.3593,0.139,baseline
CP-SYN-044,2025-07-04,0.0386,0.2311,0.1494,0.4291,0.1675,baseline
CP-SYN-044,2025-07-05,0.0438,0.1705,0.0418,0.3166,0.116,baseline
CP-SYN-044,2025-07-06,0.0729,0.2505,0.1247,0.1462,0.1387,baseline
CP-SYN-044,2025-07-07,0.0826,0.1737,0.0653,0.3806,0.1466,baseline
CP-SYN-044,2025-07-08,0.0442,0.2063,0.0834,0.3172,0.1335,baseline
CP-SYN-044,2025-07-09,0.0496,0.2406,0.1085,0.385,0.1594,baseline
CP-SYN-044,2025-07-10,0.0452,0.1738,0.1418,0.5012,0.1651,baseline
CP-SYN-044,2025-07-11,0.0391,0.2282,0.1612,0.1365,0.1254,baseline
CP-SYN-044,2025-07-12,0.0994,0.1843,0.0686,0.3521,0.1524,baseline
CP-SYN-044,2025-07-13,0.0315,0.2807,0.1757,0.3062,0.1638,baseline
CP-SYN-044,2025-07-14,0.0497,0.2292,0.1277,0.3569,0.1562,baseline
CP-SYN-044,2025-07-15,0.0315,0.26,0.1427,0.2931,0.1501,baseline
CP-SYN-044,2025-07-16,0.0311,0.2331,0.0317,0.3308,0.1267,baseline
CP-SYN-044,2025-07-17,0.0572,0.2938,0.0104,0.3331,0.1484,baseline
CP-SYN-044,2025-07-18,0.0737,0.0701,0.1145,0.3648,0.1246,baseline
CP-SYN-044,2025-07-19,0.051,0.0469,0.0677,0.0365,0.0512,baseline
CP-SYN-044,2025-07-20,0.0438,0.2066,0.0122,0.2414,0.1078,baseline
CP-SYN-044,2025-07-21,0.0572,0.2645,0.1465,0.4224,0.1817,baseline
CP-SYN-044,2025-07-22,0.0597,0.2114,0.1279,0.4466,0.1693,baseline
CP-SYN-044,2025-07-23,0.0,0.1994,0.089,0.2543,0.1058,baseline
CP-SYN-044,2025-07-24,0.0144,0.2961,0.0842,0.3435,0.1481,baseline
CP-SYN-044,2025-07-25,0.0112,0.1596,0.1655,0.1437,0.099,baseline
CP-SYN-044,2025-07-26,0.0346,0.1987,0.1231,0.3038,0.1337,baseline
CP-SYN-044,2025-07-27,0.082,0.2555,0.1414,0.2772,0.1666,baseline
CP-SYN-044,2025-07-28,0.1028,0.1472,0.245,0.5209,0.2051,baseline
CP-SYN-044,2025-07-29,0.0584,0.1808,0.1174,0.3374,0.1427,baseline
CP-SYN-044,2025-07-30,0.0108,0.1335,0.1765,0.3044,0.1186,baseline
CP-SYN-044,2025-07-31,0.1004,0.2423,0.0867,0.1287,0.1374,baseline
CP-SYN-044,2025-08-01,0.0318,0.2403,0.032,0.3766,0.1357,baseline
CP-SYN-044,2025-08-02,0.0148,0.2181,0.1225,0.4221,0.1483,baseline
CP-SYN-044,2025-08-03,0.061,0.2804,0.1072,0.4335,0.181,baseline
CP-SYN-044,2025-08-04,0.0625,0.3493,0.054,0.274,0.1642,baseline
CP-SYN-044,2025-08-05,0.0133,0.2375,0.048,0.272,0.1151,baseline
CP-SYN-044,2025-08-06,0.0846,0.1922,0.0762,0.3027,0.1425,baseline
CP-SYN-044,2025-08-07,0.0374,0.2573,0.0567,0.2557,0.129,baseline
CP-SYN-044,2025-08-08,0.0515,0.2456,0.0963,0.3995,0.1612,baseline
CP-SYN-044,2025-08-09,0.0392,0.2249,0.0307,0.2698,0.1185,baseline
CP-SYN-044,2025-08-10,0.0331,0.2879,0.0976,0.2959,0.1491,baseline
CP-SYN-044,2025-08-11,0.0152,0.1166,0.082,0.2534,0.0896,baseline
CP-SYN-044,2025-08-12,0.0559,0.2505,0.0569,0.2381,0.1321,baseline
CP-SYN-044,2025-08-13,0.0743,0.208,0.1066,0.3151,0.1503,baseline
CP-SYN-044,2025-08-14,0.0595,0.1306,0.1772,0.373,0.1478,baseline
CP-SYN-044,2025-08-15,0.0406,0.1936,0.0497,0.1444,0.0963,baseline
CP-SYN-044,2025-08-16,0.0719,0.1909,0.1192,0.4347,0.1655,baseline
CP-SYN-044,2025-08-17,0.0426,0.289,0.0837,0.3498,0.1585,baseline
CP-SYN-044,2025-08-18,0.0,0.1323,0.1459,0.1966,0.0917,baseline
CP-SYN-044,2025-08-19,0.0903,0.1376,0.0543,0.3676,0.1365,baseline
CP-SYN-044,2025-08-20,0.0693,0.1022,0.1309,0.456,0.1478,baseline
CP-SYN-044,2025-08-21,0.0028,0.1418,0.1123,0.2606,0.0981,baseline
CP-SYN-044,2025-08-22,0.0,0.1661,0.0316,0.4462,0.1148,baseline
CP-SYN-044,2025-08-23,0.0499,0.2884,0.111,0.2204,0.1473,baseline
CP-SYN-044,2025-08-24,0.0553,0.2081,0.1687,0.2366,0.1434,baseline
CP-SYN-044,2025-08-25,0.03,0.269,0.1118,0.3974,0.1612,baseline
CP-SYN-044,2025-08-26,0.0995,0.1738,0.1736,0.1567,0.1415,baseline
CP-SYN-044,2025-08-27,0.0193,0.2352,0.0634,0.1313,0.0989,baseline
CP-SYN-044,2025-08-28,0.0369,0.2058,0.0631,0.4348,0.1441,baseline
CP-SYN-044,2025-08-29,0.0461,0.2447,0.039,0.092,0.1012,baseline
CP-SYN-044,2025-08-30,0.0441,0.1836,0.1775,0.2603,0.1381,baseline
CP-SYN-044,2025-08-31,0.027,0.2671,0.1652,0.1733,0.1366,baseline
CP-SYN-044,2025-09-01,0.0846,0.339,0.1582,0.1907,0.1789,baseline
CP-SYN-044,2025-09-02,0.0394,0.1221,0.0419,0.2631,0.0941,baseline
CP-SYN-044,2025-09-03,0.0517,0.1742,0.0645,0.2632,0.1166,baseline
CP-SYN-044,2025-09-04,0.0316,0.3167,0.1907,0.2367,0.1655,baseline
CP-SYN-044,2025-09-05,0.0562,0.2333,0.0494,0.32,0.1387,baseline
CP-SYN-044,2025-09-06,0.044,0.1549,0.1087,0.2228,0.1115,baseline
CP-SYN-044,2025-09-07,0.0368,0.1502,0.1168,0.3176,0.1233,baseline
CP-SYN-044,2025-09-08,0.0504,0.2051,0.0787,0.2622,0.1265,baseline
CP-SYN-044,2025-09-09,0.0398,0.2011,0.0002,0.3725,0.1221,baseline
CP-SYN-044,2025-09-10,0.0421,0.2153,0.1704,0.2694,0.1452,baseline
CP-SYN-044,2025-09-11,0.052,0.1545,0.1888,0.4777,0.1688,baseline
CP-SYN-044,2025-09-12,0.0376,0.3821,0.1301,0.1826,0.164,baseline
CP-SYN-044,2025-09-13,0.0526,0.1156,0.0995,0.3165,0.1173,baseline
CP-SYN-044,2025-09-14,0.0654,0.2177,0.0108,0.1855,0.1106,baseline
CP-SYN-044,2025-09-15,0.0301,0.267,0.0479,0.4487,0.1557,baseline
CP-SYN-044,2025-09-16,0.029,0.2983,0.2094,0.2223,0.1614,baseline
CP-SYN-044,2025-09-17,0.0129,0.2648,0.1214,0.3415,0.1469,baseline
CP-SYN-044,2025-09-18,0.0523,0.192,0.1357,0.224,0.1297,baseline
CP-SYN-044,2025-09-19,0.0388,0.263,0.1145,0.2877,0.1473,baseline
CP-SYN-044,2025-09-20,0.0469,0.1861,0.112,0.2229,0.1211,baseline
CP-SYN-044,2025-09-21,0.0218,0.1229,0.0712,0.2887,0.097,baseline
CP-SYN-044,2025-09-22,0.0188,0.0656,0.0,0.3333,0.0739,baseline
CP-SYN-044,2025-09-23,0.0336,0.1656,0.0565,0.4167,0.1287,baseline
CP-SYN-044,2025-09-24,0.0581,0.2433,0.0646,0.2727,0.1379,baseline
CP-SYN-044,2025-09-25,0.0629,0.1756,0.0763,0.1839,0.1119,baseline
CP-SYN-044,2025-09-26,0.0994,0.2104,0.1464,0.3385,0.1724,baseline
CP-SYN-044,2025-09-27,0.0,0.2157,0.0539,0.0701,0.0752,baseline
CP-SYN-044,2025-09-28,0.015,0.1726,0.0683,0.2609,0.1019,baseline
CP-SYN-044,2025-09-29,0.0611,0.318,0.1447,0.1656,0.1577,baseline
CP-SYN-044,2025-09-30,0.0524,0.1483,0.0171,0.1291,0.0808,baseline
CP-SYN-044,2025-10-01,0.0041,0.2006,0.1427,0.3952,0.1396,baseline
CP-SYN-044,2025-10-02,0.0698,0.2191,0.0163,0.2924,0.1298,baseline
CP-SYN-044,2025-10-03,0.0758,0.1254,0.0141,0.2674,0.1046,baseline
CP-SYN-044,2025-10-04,0.0496,0.3103,0.1214,0.2894,0.1651,baseline
CP-SYN-044,2025-10-05,0.0547,0.2373,0.0797,0.2426,0.1335,baseline
CP-SYN-044,2025-10-06,0.0521,0.252,0.1894,0.4331,0.1867,baseline
CP-SYN-044,2025-10-07,0.0794,0.2265,0.161,0.4482,0.1878,baseline
CP-SYN-044,2025-10-08,0.0477,0.2172,0.0351,0.4494,0.1478,baseline
CP-SYN-044,2025-10-09,0.0431,0.066,0.0997,0.1514,0.0764,baseline
CP-SYN-044,2025-10-10,0.0857,0.1649,0.0727,0.2515,0.1278,baseline
CP-SYN-044,2025-10-11,0.0702,0.1887,0.0753,0.1957,0.1196,baseline
CP-SYN-044,2025-10-12,0.0394,0.1496,0.0995,0.2651,0.1128,baseline
CP-SYN-044,2025-10-13,0.0688,0.1123,0.0283,0.1775,0.0879,baseline
CP-SYN-044,2025-10-14,0.0183,0.1494,0.0764,0.1792,0.0869,baseline
CP-SYN-044,2025-10-15,0.0255,0.1985,0.0923,0.2983,0.123,baseline
CP-SYN-044,2025-10-16,0.0754,0.1755,0.0698,0.3832,0.1455,baseline
CP-SYN-044,2025-10-17,0.0462,0.2669,0.1581,0.1306,0.1364,baseline
CP-SYN-044,2025-10-18,0.0404,0.2061,0.0571,0.3507,0.1317,baseline
CP-SYN-044,2025-10-19,0.0264,0.2148,0.0826,0.2947,0.125,baseline
CP-SYN-044,2025-10-20,0.0687,0.1152,0.0077,0.1127,0.0747,baseline
CP-SYN-044,2025-10-21,0.0836,0.1557,0.1236,0.2915,0.1408,baseline
CP-SYN-044,2025-10-22,0.0658,0.2514,0.0628,0.2214,0.1349,baseline
CP-SYN-044,2025-10-23,0.0594,0.3108,0.0174,0.3476,0.1571,baseline
CP-SYN-044,2025-10-24,0.03,0.174,0.138,0.3091,0.1295,baseline
CP-SYN-044,2025-10-25,0.0418,0.2074,0.1003,0.3133,0.1356,baseline
CP-SYN-044,2025-10-26,0.0817,0.1947,0.1396,0.3054,0.1551,baseline
CP-SYN-044,2025-10-27,0.0996,0.3073,0.0947,0.166,0.1605,baseline
CP-SYN-044,2025-10-28,0.0,0.2281,0.0,0.359,0.1109,baseline
CP-SYN-044,2025-10-29,0.0404,0.1503,0.1162,0.3042,0.1226,baseline
CP-SYN-044,2025-10-30,0.0729,0.3169,0.2217,0.2661,0.1927,baseline
CP-SYN-044,2025-10-31,0.0802,0.3385,0.1398,0.247,0.1817,baseline
CP-SYN-044,2025-11-01,0.0385,0.1961,0.0651,0.2704,0.118,baseline
CP-SYN-044,2025-11-02,0.0581,0.2227,0.1143,0.452,0.1696,baseline
CP-SYN-044,2025-11-03,0.0085,0.1943,0.1159,0.2802,0.1172,baseline
CP-SYN-044,2025-11-04,0.0004,0.2902,0.1063,0.2884,0.1372,baseline
CP-SYN-044,2025-11-05,0.0534,0.1687,0.101,0.2119,0.1155,baseline
CP-SYN-044,2025-11-06,0.0676,0.1959,0.098,0.527,0.1747,baseline
CP-SYN-044,2025-11-07,0.0038,0.1535,0.1684,0.2609,0.1127,baseline
CP-SYN-044,2025-11-08,0.0185,0.3151,0.0903,0.1722,0.1301,baseline
CP-SYN-044,2025-11-09,0.0059,0.1937,0.0061,0.1101,0.0685,baseline
CP-SYN-044,2025-11-10,0.0216,0.305,0.0827,0.3886,0.1598,baseline
CP-SYN-044,2025-11-11,0.0343,0.3478,0.0035,0.2091,0.1327,baseline
CP-SYN-044,2025-11-12,0.0154,0.0879,0.118,0.4482,0.1189,baseline
CP-SYN-044,2025-11-13,0.0588,0.2103,0.0897,0.1693,0.1195,baseline
CP-SYN-044,2025-11-14,0.0554,0.1436,0.0714,0.3747,0.1285,baseline
CP-SYN-044,2025-11-15,0.0772,0.1216,0.1555,0.3186,0.1402,baseline
CP-SYN-044,2025-11-16,0.0353,0.1311,0.1473,0.1285,0.0956,baseline
CP-SYN-044,2025-11-17,0.0808,0.069,0.0923,0.1627,0.0924,baseline
CP-SYN-044,2025-11-18,0.0827,0.295,0.0832,0.2777,0.1651,baseline
CP-SYN-044,2025-11-19,0.0898,0.0887,0.0386,0.1234,0.0843,baseline
CP-SYN-044,2025-11-20,0.024,0.2084,0.1381,0.221,0.1225,baseline
CP-SYN-044,2025-11-21,0.0,0.2181,0.1145,0.3465,0.1294,baseline
CP-SYN-044,2025-11-22,0.0,0.289,0.215,0.2137,0.1473,baseline
CP-SYN-044,2025-11-23,0.1387,0.3998,0.1495,0.3821,0.2426,baseline
CP-SYN-044,2025-11-24,0.0803,0.4156,0.123,0.2214,0.1939,baseline
CP-SYN-044,2025-11-25,0.0778,0.2565,0.1718,0.3973,0.1892,baseline
CP-SYN-044,2025-11-26,0.0746,0.2944,0.0861,0.3583,0.1744,baseline
CP-SYN-044,2025-11-27,0.0087,0.233,0.1103,0.3838,0.1414,baseline
CP-SYN-044,2025-11-28,0.0634,0.2173,0.0906,0.2359,0.1332,baseline
CP-SYN-044,2025-11-29,0.1006,0.1661,0.0635,0.4181,0.1572,baseline
CP-SYN-044,2025-11-30,0.0296,0.2423,0.0992,0.3216,0.1405,baseline
CP-SYN-044,2025-12-01,0.0311,0.2933,0.0371,0.3098,0.1397,baseline
CP-SYN-044,2025-12-02,0.0614,0.3625,0.1273,0.4015,0.2009,baseline
CP-SYN-044,2025-12-03,0.0622,0.1912,0.1558,0.3091,0.1502,baseline
CP-SYN-044,2025-12-04,0.0249,0.2291,0.1465,0.3241,0.1451,baseline
CP-SYN-044,2025-12-05,0.052,0.1901,0.0432,0.1346,0.0971,baseline
CP-SYN-044,2025-12-06,0.0868,0.2159,0.0618,0.3518,0.1538,baseline
CP-SYN-044,2025-12-07,0.0591,0.2398,0.0689,0.4789,0.1692,baseline
CP-SYN-044,2025-12-08,0.0389,0.1633,0.1421,0.2264,0.1188,baseline
CP-SYN-044,2025-12-09,0.0606,0.1445,0.0,0.2612,0.0995,baseline
CP-SYN-044,2025-12-10,0.0258,0.4168,0.1189,0.3119,0.1851,baseline
CP-SYN-044,2025-12-11,0.0366,0.2248,0.0669,0.4099,0.1457,baseline
CP-SYN-044,2025-12-12,0.0539,0.3276,0.1348,0.1991,0.1603,baseline
CP-SYN-044,2025-12-13,0.0862,0.125,0.0554,0.1111,0.0935,baseline
CP-SYN-044,2025-12-14,0.0451,0.2263,0.0732,0.275,0.1305,baseline
CP-SYN-044,2025-12-15,0.031,0.1602,0.0751,0.3498,0.1199,baseline
CP-SYN-044,2025-12-16,0.0897,0.2131,0.0919,0.0721,0.1183,baseline
CP-SYN-044,2025-12-17,0.0843,0.2156,0.0359,0.1165,0.1123,baseline
CP-SYN-044,2025-12-18,0.0563,0.2735,0.1587,0.4022,0.183,baseline
CP-SYN-044,2025-12-19,0.083,0.1798,0.048,0.2862,0.1307,baseline
CP-SYN-044,2025-12-20,0.0991,0.2106,0.131,0.416,0.1809,baseline
CP-SYN-044,2025-12-21,0.0304,0.2017,0.071,0.2786,0.1186,baseline
CP-SYN-044,2025-12-22,0.0499,0.2146,0.0952,0.401,0.1528,baseline
CP-SYN-044,2025-12-23,0.0393,0.1716,0.0866,0.3358,0.1263,baseline
CP-SYN-044,2025-12-24,0.026,0.209,0.1073,0.2789,0.126,baseline
CP-SYN-044,2025-12-25,0.0,0.0,0.1677,0.1801,0.0605,baseline
CP-SYN-044,2025-12-26,0.0702,0.1202,0.0796,0.3508,0.1267,baseline
CP-SYN-044,2025-12-27,0.0065,0.256,0.0668,0.1801,0.107,baseline
CP-SYN-044,2025-12-28,0.047,0.2046,0.1044,0.3174,0.1384,baseline
CP-SYN-044,2025-12-29,0.0,0.1174,0.0,0.2557,0.0677,baseline
CP-SYN-044,2025-12-30,0.0401,0.1151,0.1401,0.3303,0.1224,baseline
CP-SYN-044,2025-12-31,0.0,0.314,0.0497,0.477,0.16,baseline
CP-SYN-044,2026-01-01,0.048,0.2215,0.043,0.2705,0.1237,baseline
CP-SYN-044,2026-01-02,0.0648,0.1646,0.0813,0.3022,0.1287,baseline
CP-SYN-044,2026-01-03,0.0561,0.1483,0.0923,0.3411,0.1292,baseline
CP-SYN-044,2026-01-04,0.0586,0.1058,0.092,0.3509,0.1209,baseline
CP-SYN-044,2026-01-05,0.0507,0.1852,0.0875,0.1987,0.1139,baseline
CP-SYN-044,2026-01-06,0.0991,0.2479,0.0022,0.3008,0.1472,baseline
CP-SYN-044,2026-01-07,0.0445,0.2412,0.1689,0.3997,0.1718,baseline
CP-SYN-044,2026-01-08,0.0599,0.4158,0.2113,0.1242,0.1888,baseline
CP-SYN-044,2026-01-09,0.0754,0.1373,0.1163,0.2551,0.126,baseline
CP-SYN-044,2026-01-10,0.0171,0.3201,0.0542,0.296,0.1421,baseline
CP-SYN-044,2026-01-11,0.0449,0.2672,0.1077,0.3593,0.1602,baseline
CP-SYN-044,2026-01-12,0.0251,0.1146,0.1876,0.2527,0.1141,baseline
CP-SYN-044,2026-01-13,0.0366,0.2469,0.1198,0.2396,0.1362,baseline
